group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Find Struct,Std library Reference,21,,,39570500.0,ns,25
Find Struct,Std library Reference,21,,,48139400.0,ns,25
Find Struct,Std library Reference,21,,,42781100.0,ns,25
Find Struct,Std library Reference,21,,,60149000.0,ns,25
Find Struct,Std library Reference,21,,,46265400.0,ns,25
Find Struct,Std library Reference,21,,,48243900.0,ns,25
Find Struct,Std library Reference,21,,,44874400.0,ns,25
Find Struct,Std library Reference,21,,,42835200.0,ns,25
Find Struct,Std library Reference,21,,,45364000.0,ns,25
Find Struct,Std library Reference,21,,,50150700.0,ns,25
Find Struct,Std library Reference,21,,,56540200.0,ns,25
Find Struct,Std library Reference,21,,,53754800.0,ns,25
Find Struct,Std library Reference,21,,,42441800.0,ns,25
Find Struct,Std library Reference,21,,,45120600.0,ns,25
Find Struct,Std library Reference,21,,,43629000.0,ns,25
Find Struct,Std library Reference,21,,,42159100.0,ns,25
Find Struct,Std library Reference,21,,,41398400.0,ns,25
Find Struct,Std library Reference,21,,,42739600.0,ns,25
Find Struct,Std library Reference,21,,,44113300.0,ns,25
Find Struct,Std library Reference,21,,,42037200.0,ns,25
Find Struct,Std library Reference,21,,,41162200.0,ns,25
Find Struct,Std library Reference,21,,,41218500.0,ns,25
Find Struct,Std library Reference,21,,,41421700.0,ns,25
Find Struct,Std library Reference,21,,,50457000.0,ns,25
Find Struct,Std library Reference,21,,,47814200.0,ns,25
Find Struct,Std library Reference,21,,,49812900.0,ns,25
Find Struct,Std library Reference,21,,,53315000.0,ns,25
Find Struct,Std library Reference,21,,,52180000.0,ns,25
Find Struct,Std library Reference,21,,,54737400.0,ns,25
Find Struct,Std library Reference,21,,,54936300.0,ns,25
Find Struct,Std library Reference,21,,,53004400.0,ns,25
Find Struct,Std library Reference,21,,,54233900.0,ns,25
Find Struct,Std library Reference,21,,,69032100.0,ns,25
Find Struct,Std library Reference,21,,,69233400.0,ns,25
Find Struct,Std library Reference,21,,,47509400.0,ns,25
Find Struct,Std library Reference,21,,,40813600.0,ns,25
Find Struct,Std library Reference,21,,,44105200.0,ns,25
Find Struct,Std library Reference,21,,,49460100.0,ns,25
Find Struct,Std library Reference,21,,,51728400.0,ns,25
Find Struct,Std library Reference,21,,,56111800.0,ns,25
Find Struct,Std library Reference,21,,,60424400.0,ns,25
Find Struct,Std library Reference,21,,,70430400.0,ns,25
Find Struct,Std library Reference,21,,,59778800.0,ns,25
Find Struct,Std library Reference,21,,,49433800.0,ns,25
Find Struct,Std library Reference,21,,,50362400.0,ns,25
Find Struct,Std library Reference,21,,,55492600.0,ns,25
Find Struct,Std library Reference,21,,,56189000.0,ns,25
Find Struct,Std library Reference,21,,,55109700.0,ns,25
Find Struct,Std library Reference,21,,,55459100.0,ns,25
Find Struct,Std library Reference,21,,,56032500.0,ns,25
Find Struct,Std library Reference,21,,,54143700.0,ns,25
Find Struct,Std library Reference,21,,,53880900.0,ns,25
Find Struct,Std library Reference,21,,,53151800.0,ns,25
Find Struct,Std library Reference,21,,,63367200.0,ns,25
Find Struct,Std library Reference,21,,,60316300.0,ns,25
Find Struct,Std library Reference,21,,,51497700.0,ns,25
Find Struct,Std library Reference,21,,,43878900.0,ns,25
Find Struct,Std library Reference,21,,,43684400.0,ns,25
Find Struct,Std library Reference,21,,,47875800.0,ns,25
Find Struct,Std library Reference,21,,,41804700.0,ns,25
Find Struct,Std library Reference,21,,,42907400.0,ns,25
Find Struct,Std library Reference,21,,,42794900.0,ns,25
Find Struct,Std library Reference,21,,,41550700.0,ns,25
Find Struct,Std library Reference,21,,,41461400.0,ns,25
