group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Find Struct,Std library Reference1,21,,,101245800.0,ns,57
Find Struct,Std library Reference1,21,,,93957300.0,ns,58
Find Struct,Std library Reference1,21,,,106096100.0,ns,59
Find Struct,Std library Reference1,21,,,114550900.0,ns,60
Find Struct,Std library Reference1,21,,,122612200.0,ns,61
Find Struct,Std library Reference1,21,,,111449900.0,ns,62
Find Struct,Std library Reference1,21,,,123256200.0,ns,63
Find Struct,Std library Reference1,21,,,142014300.0,ns,64
Find Struct,Std library Reference1,21,,,141519700.0,ns,65
Find Struct,Std library Reference1,21,,,113425000.0,ns,66
Find Struct,Std library Reference1,21,,,132657200.0,ns,67
Find Struct,Std library Reference1,21,,,135698900.0,ns,68
Find Struct,Std library Reference1,21,,,121894300.0,ns,69
Find Struct,Std library Reference1,21,,,135854600.0,ns,70
Find Struct,Std library Reference1,21,,,151098500.0,ns,71
Find Struct,Std library Reference1,21,,,172138300.0,ns,72
Find Struct,Std library Reference1,21,,,162643300.0,ns,73
Find Struct,Std library Reference1,21,,,152399100.0,ns,74
Find Struct,Std library Reference1,21,,,150536000.0,ns,75
Find Struct,Std library Reference1,21,,,137350100.0,ns,76
Find Struct,Std library Reference1,21,,,130511100.0,ns,77
Find Struct,Std library Reference1,21,,,141734300.0,ns,78
Find Struct,Std library Reference1,21,,,159672400.0,ns,79
Find Struct,Std library Reference1,21,,,140578200.0,ns,80
Find Struct,Std library Reference1,21,,,153067600.0,ns,81
Find Struct,Std library Reference1,21,,,160803500.0,ns,82
Find Struct,Std library Reference1,21,,,239099100.0,ns,83
Find Struct,Std library Reference1,21,,,216000900.0,ns,84
Find Struct,Std library Reference1,21,,,230690600.0,ns,85
Find Struct,Std library Reference1,21,,,190396700.0,ns,86
Find Struct,Std library Reference1,21,,,171574100.0,ns,87
Find Struct,Std library Reference1,21,,,172606900.0,ns,88
Find Struct,Std library Reference1,21,,,173197700.0,ns,89
Find Struct,Std library Reference1,21,,,215466000.0,ns,90
Find Struct,Std library Reference1,21,,,185128900.0,ns,91
Find Struct,Std library Reference1,21,,,151700100.0,ns,92
Find Struct,Std library Reference1,21,,,151641700.0,ns,93
Find Struct,Std library Reference1,21,,,206225900.0,ns,94
Find Struct,Std library Reference1,21,,,209718900.0,ns,95
Find Struct,Std library Reference1,21,,,203479900.0,ns,96
Find Struct,Std library Reference1,21,,,211120900.0,ns,97
Find Struct,Std library Reference1,21,,,185040800.0,ns,98
Find Struct,Std library Reference1,21,,,193665100.0,ns,99
Find Struct,Std library Reference1,21,,,166320100.0,ns,100
